% Model,LymphNode_2D_Model(1).mph
% Version,COMSOL 6.0.0.312
% Date,"Sep 6 2022, 15:33"
% Table,Accumulated Probe Table 2 - 
% p_diric_aff,lmda,Time (s),"Dependent variable c, Sink Flux","Dependent variable c, Source Flux","Dependent variable p (m^2), Total Concentration"
0.5,0,9.200000000000001,8.948037447536822E-8,0.0018596406929666457,0.002600476157271671
0.5,0,9.3,9.301053237617424E-8,0.0020541523164267017,0.002794559513245594
0.5,0,9.4,9.742864157199219E-8,0.002268885408990871,0.003068335070102085
0.5,0,9.5,1.0205854945476093E-7,0.0025059149144764834,0.003361860623593071
0.5,0,9.600000000000001,1.0690025602448054E-7,0.002767522668853566,0.0036751361737185776
0.5,0,9.700000000000001,1.1195376128115094E-7,0.0030562166954096466,0.00400816172047856
0.5,0,9.8,1.172190652247721E-7,0.003374751999236359,0.004360937263873055
0.5,0,9.9,1.2269616785534393E-7,0.003726152906728443,0.004733462803902035
0.5,0,10,1.2838506917286678E-7,0.004113736977618378,0.005125738340565529
0.5,0,10.100000000000001,1.3462061791884865E-7,0.004541140492521143,0.005630992679102106
0.5,0,10.200000000000001,1.41235017109453E-7,0.005012345486577392,0.006202507673714733
0.5,0,10.3,1.4816243075104614E-7,0.005531708257843362,0.006821953224070659
0.5,0,10.4,1.5540285884362816E-7,0.006103989225574448,0.007489329330169854
0.5,0,10.5,1.6295630138719893E-7,0.006734383946161704,0.008204635992012342
0.5,0,10.600000000000001,1.7082275838175864E-7,0.007428555010539812,0.008967873209598125
0.5,0,10.700000000000001,1.7900222982730723E-7,0.008192664443372633,0.009779040982927182
0.5,0,10.8,1.877091773310933E-7,0.00903340609787071,0.010722808007014799
0.5,0,10.9,1.9699601076321081E-7,0.009958037387015624,0.011819865515894349
0.5,0,11,2.066988206148614E-7,0.010974409508318407,0.013005502606814545
0.5,0,11.100000000000001,2.1681760688604496E-7,0.012090995100938237,0.014279719279775376
0.5,0,11.200000000000001,2.2735236957676093E-7,0.013316912016998457,0.015642515534776757
0.5,0,11.3,2.383031086870098E-7,0.014661941589540218,0.01709389137181874
0.5,0,11.4,2.4978641257148754E-7,0.016136539434748916,0.01868900670554008
0.5,0,11.5,2.6209930901138283E-7,0.017751836434135883,0.0205683903829119
0.5,0,11.600000000000001,2.74964213377113E-7,0.019519627103514556,0.02260071243952465
0.5,0,11.700000000000001,2.883811256686777E-7,0.021452342073088958,0.024785972875378207
0.5,0,11.8,3.0235004588607736E-7,0.02356300088416311,0.027124171690472595
0.5,0,11.9,3.168709740293117E-7,0.025865140765951988,0.0296153088848079
0.5,0,12,3.3242010627246236E-7,0.02837271651129743,0.03251605783757109
0.5,0,12.100000000000001,3.4873565704348673E-7,0.031099966052906765,0.0356853141236201
0.5,0,12.200000000000001,3.657724621088559E-7,0.03406123589406264,0.039098733875722866
0.5,0,12.3,3.835305214685697E-7,0.03727076022586706,0.042756317093879476
0.5,0,12.4,4.0205040401846406E-7,0.04074238743968481,0.046679654280906306
0.5,0,12.5,4.2194577513987676E-7,0.0444892479093225,0.05119533416619983
0.5,0,12.600000000000001,4.4279517569251914E-7,0.0485233574820211,0.05607905893322151
0.5,0,12.700000000000001,4.6459860567639084E-7,0.052855152207270516,0.061330828581971385
0.5,0,12.8,4.873560650914923E-7,0.05749295158777377,0.06695064311244922
0.5,0,12.9,5.112495500002538E-7,0.06244235020291962,0.0730242177486842
0.5,0,13,5.368449029431677E-7,0.06770554106959123,0.0798180490262384
0.5,0,13.100000000000001,5.636887748931766E-7,0.07328057867905231,0.08711862181242748
0.5,0,13.200000000000001,5.917811658502785E-7,0.07916059534045675,0.09492593610725167
0.5,0,13.3,6.21122075814474E-7,0.0853329912444582,0.10323999191071083
0.5,0,13.4,6.521414081203112E-7,0.09177862638458767,0.11219842861119513
0.5,0,13.5,6.85290922996972E-7,0.09847105082654678,0.12194588337861331
0.5,0,13.600000000000001,7.200828182495802E-7,0.10537581828395522,0.1323261797184788
0.5,0,13.700000000000001,7.565170938781356E-7,0.11244993580731777,0.14333931763079077
0.5,0,13.8,7.945937498826377E-7,0.11964150865994407,0.15498529711554968
0.5,0,13.9,8.34894928043226E-7,0.12688964298794048,0.1673114105841502
0.5,0,14,8.77716524527335E-7,0.1341246684284426,0.18034169624130084
0.5,0,14.100000000000001,9.228664189574594E-7,0.14126873710282908,0.19406054648720344
0.5,0,14.200000000000001,9.704515135207267E-7,0.14823684348543112,0.20847664591105114
0.5,0,14.3,1.0205787104042663E-6,0.1549382908426433,0.2235986791020367
0.5,0,14.4,1.0737163684235811E-6,0.16127860440774497,0.23925000891461043
0.5,0,14.5,1.1299674071346963E-6,0.16716186019436188,0.2554413618651202
0.5,0,14.600000000000001,1.1894036074809102E-6,0.1724933633751147,0.2721994294883305
0.5,0,14.700000000000001,1.2521807953559456E-6,0.1771825744744428,0.28950781279364873
0.5,0,14.8,1.3184547966535294E-6,0.18114614904089502,0.30735011279048496
0.5,0,14.9,1.3889885272288E-6,0.18431093113919006,0.32534788615363114
0.5,0,15,1.4637310964391082E-6,0.18661672689049716,0.3436080114223889
0.5,0,15.100000000000001,1.5428701684741585E-6,0.18801868446961034,0.36209510251131205
0.5,0,15.200000000000001,1.6266254920370538E-6,0.18848912301696874,0.3807546394058095
0.5,0,15.3,1.7152960329872543E-6,0.18801868446961034,0.39950960267143115
0.5,0,15.4,1.8099540648434013E-6,0.186616726890497,0.41806333644009397
0.5,0,15.5,1.910436856362729E-6,0.18431093113919006,0.4364699534389752
0.5,0,15.600000000000001,2.0170567174795597E-6,0.18114614904089488,0.45464864422200696
0.5,0,15.700000000000001,2.1301259581282095E-6,0.17718257447444272,0.4725185993431204
0.5,0,15.8,2.2502823628884614E-6,0.1724933633751146,0.490007877221195
0.5,0,15.9,2.3788245946682934E-6,0.16716186019436172,0.5070625425310232
0.5,0,16,2.5155951229785932E-6,0.16127860440774486,0.5235889845792537
0.5,0,16.1,2.6610441388890537E-6,0.15493829084264304,0.5395101506219294
0.5,0,16.2,2.8156218334693643E-6,0.14823684348543092,0.5547489879150893
0.5,0,16.3,2.9803253951320664E-6,0.14126873710282892,0.5693113912970044
0.5,0,16.400000000000002,3.1564154943162385E-6,0.1341246684284423,0.5832432104564556
0.5,0,16.5,3.3441887603287386E-6,0.12688964298794037,0.5964441062896572
0.5,0,16.6,3.544430644172242E-6,0.11964150865994384,0.6088878654236662
0.5,0,16.7,3.757963066272911E-6,0.11244993580731762,0.6205538047692714
0.5,0,16.8,3.986358155467403E-6,0.10537581828395498,0.6314955818239486
0.5,0,16.900000000000002,4.230940482894145E-6,0.09847105082654656,0.6417450018205884
0.5,0,17,4.492616891938119E-6,0.09177862638458757,0.6512956119359351
0.5,0,17.1,4.772658703736639E-6,0.08533299124445799,0.6601781123285126
0.5,0,17.2,5.072406117544636E-6,0.07916059534045666,0.668431857904994
0.5,0,17.3,5.394067694299283E-6,0.07328057867905217,0.6760230563421794
0.5,0,17.400000000000002,5.739201553021596E-6,0.06770554106959104,0.6830001698288991
0.5,0,17.5,6.109441837737939E-6,0.06244235020291951,0.6894195840431375
0.5,0,17.6,6.506659943403941E-6,0.05749295158777357,0.6953291117535124
0.5,0,17.7,6.93282294972732E-6,0.05285515220727041,0.7007824776615236
0.5,0,17.8,7.3920455349994065E-6,0.048523357482020954,0.7057139797220647
0.5,0,17.900000000000002,7.886023954921704E-6,0.044489247909322405,0.7102173990350547
0.5,0,18,8.417432022786898E-6,0.04074238743968476,0.7143385604954432
0.5,0,18.1,8.989137870804801E-6,0.037270760225866936,0.7181231759821576
0.5,0,18.2,9.60448785546599E-6,0.034061235894062576,0.7216068195513828
0.5,0,18.3,1.0269403115035984E-5,0.031099966052906665,0.7247334675981066
0.5,0,18.400000000000002,1.0986486464335627E-5,0.028372716511297354,0.7275844701104406
0.5,0,18.5,1.1759896013502662E-5,0.025865140765951946,0.7301891906362686
0.5,0,18.6,1.2594017028414306E-5,0.023563000884163035,0.7325766099410251
0.5,0,18.7,1.3496381960823545E-5,0.021452342073088902,0.7347561600439544
0.5,0,18.8,1.4478266515873436E-5,0.019519627103514486,0.7367097219603911
0.5,0,18.900000000000002,1.553998361008414E-5,0.017751836434135825,0.7384903267921569
0.5,0,19,1.6686696524045237E-5,0.01613653943474889,0.7401203454021217
0.5,0,19.1,1.7923568538346513E-5,0.014661941589540173,0.7416221486531545
0.5,0,19.200000000000003,1.92667120790074E-5,0.013316912016998386,0.7429845328030145
0.5,0,19.3,2.0732068320125213E-5,0.012090995100938202,0.7441968192386305
0.5,0,19.400000000000002,2.2318869462007212E-5,0.010974409508318366,0.7452995659663019
0.5,0,19.5,2.403478026234807E-5,0.009958037387015608,0.7463074732862486
0.5,0,19.6,2.588746547884259E-5,0.00903340609787068,0.7472352414986907
0.5,0,19.700000000000003,2.7909422370652674E-5,0.00819266444337259,0.7480669148151442
0.5,0,19.8,3.0114831137163813E-5,0.007428555010539787,0.7488091501271286
0.5,0,19.900000000000002,3.250589115164142E-5,0.006734383946161683,0.7494833948324119
0.5,0,20,3.5094256942814694E-5,0.00610398922557444,0.7500994238001264
0.5,0,20.1,3.7891583039413055E-5,0.005531708257843339,0.7506670118994012
0.5,0,20.200000000000003,4.095866266152348E-5,0.005012345486577366,0.7511682992454616
0.5,0,20.3,4.4299156295722835E-5,0.004541140492521129,0.7516175564190969
0.5,0,20.400000000000002,4.7923315965561544E-5,0.004113736977618364,0.7520253470342013
0.5,0,20.5,5.184876366277026E-5,0.0037261529067284358,0.7523980899614656
0.5,0,20.6,5.6093455326503315E-5,0.003374751999236348,0.7527421150064612
0.5,0,20.700000000000003,6.076414936518063E-5,0.00305621669540963,0.7530400679994473
0.5,0,20.8,6.583948246207745E-5,0.002767522668853556,0.7533087653495015
0.5,0,20.900000000000002,7.134573260115063E-5,0.0025059149144764743,0.7535523173394152
0.5,0,21,7.730917776635617E-5,0.002268885408990865,0.7537748342519762
0.5,0,21.1,8.37676717409005E-5,0.0020541523164266944,0.7539789141978027
0.5,0,21.200000000000003,9.082117596482248E-5,0.0018596406929666364,0.7541590420273893
0.5,0,21.3,9.847722688882088E-5,0.0016834646323998783,0.7543217762713286
0.5,0,21.400000000000002,1.0678144843298982E-4,0.0015239107846083237,0.7544687000101282
0.5,0,21.5,1.1578163366763081E-4,0.0013794231738927121,0.7546011129634197
0.5,0,21.6,1.2554510834151847E-4,0.0012485892409122624,0.754720274682903
0.5,0,21.700000000000003,1.3616571292252483E-4,0.0011301270309725467,0.7548275023425459
0.5,0,21.8,1.4768845421756586E-4,0.0010228734518792472,0.7549231154119472
0.5,0,21.900000000000002,1.601838855832857E-4,9.257735261988254E-4,0.7550074774228265
0.5,0,22,1.7372627867433136E-4,8.378705652218227E-4,0.7550806902433392
0.5,0,22.1,1.8841659209829155E-4,7.582971949640902E-4,0.7551455789418248
0.5,0,22.200000000000003,2.0436066291362284E-4,6.862671679705316E-4,0.7552048576893141
0.5,0,22.3,2.2164023107421548E-4,6.210678983504046E-4,0.7552573642763052
0.5,0,22.400000000000002,2.4035639929344033E-4,5.620536612539642E-4,0.7553037078867805
0.5,0,22.5,2.606152793959457E-4,5.086394018050258E-4,0.7553444037872328
0.5,0,22.6,2.8252799231766426E-4,4.602951022636378E-4,0.7553798733266703
0.5,0,22.700000000000003,3.0621066810580734E-4,4.165406598564796E-4,0.7554104439366031
0.5,0,22.8,3.317844459188673E-4,3.7694123124267735E-4,0.7554363491310624
0.5,0,22.900000000000002,3.593754740266197E-4,3.4110300295449346E-4,0.7554577285065804
0.5,0,23,3.891149098101177E-4,3.086693503492901E-4,0.7554746277422071
0.5,0,23.1,4.212128740982804E-4,2.7931735062201E-4,0.7554847769804724
0.5,0,23.200000000000003,4.557835323295796E-4,2.5275461825255576E-4,0.755488845462038
0.5,0,23.3,4.929716878855034E-4,2.2871643389980832E-4,0.7554866386093131
0.5,0,23.400000000000002,5.32936836402565E-4,2.0696314020731516E-4,0.7554775770415547
0.5,0,23.5,5.758441101490477E-4,1.8727778026028324E-4,0.7554609686095518
0.5,0,23.6,6.218642780250196E-4,1.694639565366733E-4,0.7554360083956245
0.5,0,23.700000000000003,6.711737455623219E-4,1.5334389013524794E-4,0.7554017787136301
0.5,0,23.8,7.239545549245697E-4,1.3875666184911775E-4,0.755357249108962
0.5,0,23.900000000000002,7.803943849071636E-4,1.255566182940504E-4,0.7553012763585415
0.5,0,24,8.407181969333978E-4,1.1361192780578246E-4,0.7552358500480989
0.5,0,24.1,9.052472266772435E-4,1.0280327219907215E-4,0.7551721426856987
0.5,0,24.200000000000003,9.741010923242175E-4,9.302266174232057E-5,0.7550999582647756
0.5,0,24.3,0.0010475014125965972,8.417236185388557E-5,0.7550188709824749
0.5,0,24.400000000000002,0.0011256762029958028,7.616392107812204E-5,0.7549284202273222
0.5,0,24.5,0.0012088598758023738,6.891729085854278E-5,0.754828110579224
0.5,0,24.6,0.001297293240076002,6.236002849975328E-5,0.7547174118094652
0.5,0,24.700000000000003,0.0013912235016554954,5.6426575505983464E-5,0.7545957588807113
0.5,0,24.8,0.0014909042631588013,5.1057604208580496E-5,0.7544625519470084
0.5,0,24.900000000000002,0.0015965955239830082,4.619942625385595E-5,0.7543171563537798
0.5,0,25,0.0017083682534308857,4.1803457121778106E-5,0.754160377400856
0.5,0,25.1,0.0018264310873167462,3.78257313903765E-5,0.7539919949697886
0.5,0,25.200000000000003,0.0019511694615048593,3.422646395518574E-5,0.7538104682077936
0.5,0,25.3,0.0020828457601166357,3.096965286198393E-5,0.7536151983195953
0.5,0,25.400000000000002,0.002221727361283273,2.8022719818559874E-5,0.7534055622871111
0.5,0,25.5,0.002368086637145719,2.535618482097183E-5,0.753180912869453
0.5,0,25.6,0.002522200953854719,2.2943371665145793E-5,0.7529405786029236
0.5,0,25.700000000000003,0.0026843526715707687,2.076014141883317E-5,0.7526838638010209
0.5,0,25.8,0.0028548291444641396,1.8784651204727063E-5,0.7524100485544342
0.5,0,25.900000000000002,0.00303392272071489,1.699713589554732E-5,0.7521183887310455
0.5,0,26,0.00322066718443521,1.5379710548498135E-5,0.7518081557112992
0.5,0,26.1,0.0034159944015923426,1.3916191611843151E-5,0.7514785371205139
0.5,0,26.200000000000003,0.003620240533063437,1.259193512240279E-5,0.7511287152515073
0.5,0,26.3,0.0038336289691810934,1.1393690281335478E-5,0.7507578518776569
0.5,0,26.400000000000002,0.004056382827430976,1.0309466948256658E-5,0.750365084715161
0.5,0,26.5,0.004288724952451762,9.328415732048604E-6,0.7499495274230398
0.5,0,26.6,0.004530877916035198,8.440719481966925E-6,0.7495102696031306
0.5,0,26.700000000000003,0.004783064017126042,7.637495096078707E-6,0.7490463768000964
0.5,0,26.8,0.0050455052818220965,6.910704666776405E-6,0.7485568905014184
0.5,0,26.900000000000002,0.005317890148364219,6.253075076112039E-6,0.7480409546203559
0.5,0,27,0.0055988325801430636,5.658025237896741E-6,0.7474979437746988
0.5,0,27.1,0.005889744169527732,5.119600259740156E-6,0.7469265449643355
0.5,0,27.200000000000003,0.006190698075827142,4.63241186721611E-6,0.7463257384949948
0.5,0,27.3,0.006501758080832761,4.1914494231295796E-6,0.7456944827745184
0.5,0,27.400000000000002,0.006822978588818645,3.791663422946857E-6,0.7450317143128673
0.5,0,27.5,0.0071544046265413705,3.428397486982113E-6,0.7443363477221225
0.5,0,27.6,0.007496071843240095,3.0975019251239464E-6,0.7436072757164808
0.5,0,27.700000000000003,0.007848006510636508,2.7953035905448652E-6,0.7428433691122598
0.5,0,27.8,0.008210225522934845,2.518575733410604E-6,0.7420434768278924
0.5,0,27.900000000000002,0.008581633799240259,2.2645078545894786E-6,0.7412078856716081
0.5,0,28,0.00896191976465121,2.0306755593618134E-6,0.7403358108130345
0.5,0,28.1,0.009351506941479813,1.815010411129254E-6,0.7394254598741626
0.5,0,28.200000000000003,0.009750180623264298,1.6157697851241924E-6,0.7384758511487792
0.5,0,28.3,0.010157696076144529,1.4315067221191142E-6,0.7374860083722679
0.5,0,28.400000000000002,0.010573777596087195,1.2610397821359536E-6,0.7364549619697969
0.5,0,28.5,0.010998117566110866,1.1034228981555122E-6,0.7353817503045077
0.5,0,28.6,0.011430375513511367,9.579152298267758E-7,0.7342654209257113
0.5,0,28.700000000000003,0.01187017716708678,8.239510171763366E-7,0.733105031817071
0.5,0,28.8,0.012317113514362734,7.011094343177408E-7,0.7318996526447938
0.5,0,28.900000000000002,0.012772156049001422,5.890844431608534E-7,0.7306511676455306
0.5,0,29,0.013234133884688923,4.876546471212547E-7,0.7293573094372681
0.5,0,29.1,0.013702590230612445,3.9665314482959054E-7,0.7280173130792186
0.5,0,29.200000000000003,0.014177119871319333,3.159373838409569E-7,0.7266306085258636
0.5,0,29.3,0.014657294009129303,2.4535901434427473E-7,0.7251966750564693
0.5,0,29.400000000000002,0.015142660034798801,1.8473374287164337E-7,0.7237150439346679
0.5,0,29.5,0.015632741298185312,1.3381118600774124E-7,0.7221853010680405
0.5,0,29.6,0.016127036878911743,9.224472409917396E-8,0.7206070896676972
0.5,0,29.700000000000003,0.01662502135703076,5.95613549638569E-8,0.7189801129078609
0.5,0,29.8,0.017126144583689114,3.513154760039393E-8,0.7173041365854493
0.5,0,29.900000000000002,0.0176298314517921,1.8139095897431214E-8,0.7155789917796518
0.5,0,30,0.018135481666667744,7.550972343052412E-9,0.7138045775115176
0.5,0,30.1,0.018642469516731305,2.087181734131276E-9,0.7119808634035354
0.5,0,30.200000000000003,0.019150143644149534,1.9061488571710582E-10,0.7101078923392142
0.5,0,30.3,0.019657826815505014,0,0.7081857831226642
0.5,0,30.400000000000002,0.020164815692460612,0,0.7062147331381822
0.5,0,30.5,0.020670380602423752,0,0.7041950210098311
0.5,0,30.6,0.021173765309210807,0,0.7021270092610193
0.5,0,30.700000000000003,0.021674186783711365,0,0.7000111469740882
0.5,0,30.8,0.022176508806051973,0,0.6978450292421107
0.5,0,30.900000000000002,0.022679310864342116,0,0.6956286995157576
0.5,0,31,0.023178996069324664,0,0.6933637847263315
0.5,0,31.1,0.023674931012562843,0,0.6910505720613387
0.5,0,31.200000000000003,0.024166468252654057,0,0.6886893908387792
0.5,0,31.3,0.024652946315229882,0,0.686280612507144
0.5,0,31.400000000000002,0.02513368969295628,0,0.6838246506454133
0.5,0,31.5,0.025608008845533305,0,0.6813219609630637
0.5,0,31.6,0.026075200199695347,0,0.6787730413000559
0.5,0,31.700000000000003,0.026534546149211066,0,0.6761784316268461
0.5,0,31.8,0.026985315054883247,0,0.6735387140443803
0.5,0,31.900000000000002,0.027426761244549024,0,0.6708545127840982
0.5,0,32,0.027858125013079715,0,0.6681264942079262
0.5,0,32.1,0.028278632622380912,0,0.6653553668082849
0.5,0,32.2,0.028687496301392473,0,0.6625418812080845
0.5,0,32.300000000000004,0.029083914246088412,0,0.6596868301607287
0.5,0,32.4,0.029467070619477054,0,0.6567910485501098
0.5,0,32.5,0.029836135551600966,0,0.6538554133906109
0.5,0,32.6,0.03019026513953698,0,0.6508808438271103
0.5,0,32.7,0.03053797507451913,0,0.6478689550692552
0.5,0,32.800000000000004,0.030892873065821697,0,0.6448217606716752
0.5,0,32.9,0.031236500501466025,0,0.6417390802490914
0.5,0,33,0.03156849539498176,0,0.6386220390043226
0.5,0,33.1,0.031888500692194476,0,0.6354718055937498
0.5,0,33.2,0.03219616427122586,0,0.6322895921273282
0.5,0,33.300000000000004,0.03249113894249353,0,0.6290766541685794
0.5,0,33.4,0.03277308244871115,0,0.6258342907345914
0.5,0,33.5,0.03304165746488848,0,0.6225638442960251
0.5,0,33.6,0.033296531598331264,0,0.6192667007771083
