% Model,LymphNode_2D_Model(1).mph
% Version,COMSOL 6.0.0.312
% Date,"Sep 6 2022, 14:14"
% Table,Accumulated Probe Table 2 - 
% p_diric_aff,lmda,Time (s),"Dependent variable c, Sink Flux","Dependent variable c, Source Flux","Dependent variable p (m^2), Total Concentration"
0.5,0,2.5,1.4408281583868929E-12,2.2595734419568606E-6,2.4153264302698545E-6
0.5,0,2.6,1.6950916402566993E-12,2.515145494490199E-6,2.7638949535694113E-6
0.5,0,2.7,1.968189442606243E-12,2.7930869188790006E-6,3.1355331592109925E-6
0.5,0,2.8000000000000003,2.2601215654355242E-12,3.0961917703918714E-6,3.530241047194596E-6
0.5,0,2.9000000000000004,2.570888008744543E-12,3.427692280814218E-6,3.948018617520226E-6
0.5,0,3,2.900488772533297E-12,3.791292052692796E-6,4.388865870187875E-6
0.5,0,3.1,3.2489238568017895E-12,4.191199253580304E-6,4.852782805197545E-6
0.5,0,3.2,3.6161932615500215E-12,4.6321598102799164E-6,5.339769422549255E-6
0.5,0,3.3000000000000003,3.359379260824093E-10,5.119321694104597E-6,8.239469315935444E-6
0.5,0,3.4000000000000004,7.073297437055884E-10,5.657717375697249E-6,1.1443373432098082E-5
0.5,0,3.5,1.1177916461310844E-9,6.252734836299474E-6,1.4951481771037128E-5
0.5,0,3.6,1.5673236333589046E-9,6.910328644286355E-6,1.8763794332752646E-5
0.5,0,3.7,2.0559257053890393E-9,7.637079527759381E-6,2.288031111724455E-5
0.5,0,3.8000000000000003,2.5835978622214937E-9,8.44026020892454E-6,2.7301032124512917E-5
0.5,0,3.9000000000000004,3.1503401038562665E-9,9.327908158033945E-6,3.202595735455772E-5
0.5,0,4,3.756152430293357E-9,1.03089059936768E-5,3.705508680737889E-5
0.5,0,4.1000000000000005,4.40103484153277E-9,1.1393070332430573E-5,4.238842048297659E-5
0.5,0,4.2,5.084987337574497E-9,1.2591249975080266E-5,4.8025958381350796E-5
0.5,0,4.3,5.808009918418545E-9,1.3915434409607763E-5,5.396770050250126E-5
0.5,0,4.4,6.570102584064913E-9,1.5378873713857446E-5,6.021364684642822E-5
0.5,0,4.5,7.371265334513595E-9,1.6996211054207522E-5,6.676379741313155E-5
0.5,0,4.6000000000000005,8.211498169764606E-9,1.8783629101821353E-5,7.361815220261135E-5
0.5,0,4.7,9.090801089817929E-9,2.0759011826346406E-5,8.077671121486749E-5
0.5,0,4.800000000000001,1.0009174094673574E-8,2.294212327961066E-5,8.823947444990034E-5
0.5,0,4.9,1.0966617184331534E-8,2.535480515041513E-5,9.600644190770952E-5
0.5,0,5,1.1963130358791815E-8,2.8021195057570683E-5,1.0407761358829477E-4
0.5,0,5.1000000000000005,1.2998713618054417E-8,3.0967967753656125E-5,1.1245298949165711E-4
0.5,0,5.2,1.4073366962119328E-8,3.422460163855921E-5,1.2113256961779521E-4
0.5,0,5.300000000000001,1.518709039098657E-8,3.782367323185418E-5,1.3011635396671035E-4
0.5,0,5.4,1.6339883904656124E-8,4.180118252883895E-5,1.394043425384016E-4
0.5,0,5.5,1.7531747503127995E-8,4.61969124692079E-5,1.4899653533286927E-4
0.5,0,5.6000000000000005,1.8762681186402188E-8,5.1054826082702504E-5,1.5889293235011345E-4
0.5,0,5.7,2.0032684954478696E-8,5.642350524579298E-5,1.6909353359013384E-4
0.5,0,5.800000000000001,2.1341758807357533E-8,6.235663539089875E-5,1.795983390529306E-4
0.5,0,5.9,2.268990274503868E-8,6.891354095855917E-5,1.9040734873850438E-4
0.5,0,6,2.407711676752214E-8,7.615977687740213E-5,2.0152056264685452E-4
0.5,0,6.1000000000000005,2.5503400874807937E-8,8.416778190109885E-5,2.1293798077798033E-4
0.5,0,6.2,2.6968755066896038E-8,9.301760023056669E-5,2.2465960313188262E-4
0.5,0,6.300000000000001,2.8473179343786474E-8,1.0279767850866554E-4,2.3668542970856275E-4
0.5,0,6.4,3.001667370547921E-8,1.1360574599914289E-4,2.490154605080182E-4
0.5,0,6.5,3.226359175953771E-8,1.2554978655770398E-4,2.8140507812672875E-4
0.5,0,6.6000000000000005,3.458984375340239E-8,1.3874911187729668E-4,3.1529619588315563E-4
0.5,0,6.7,3.699542968707322E-8,1.533355464490133E-4,3.50688813777296E-4
0.5,0,6.800000000000001,3.948034956055023E-8,1.6945473573185216E-4,3.875829318091508E-4
0.5,0,6.9,4.204460337383339E-8,1.8726759017683134E-4,4.259785499787198E-4
0.5,0,7,4.468819112692269E-8,2.0695187901195516E-4,4.658756682860033E-4
0.5,0,7.1000000000000005,4.741111281981821E-8,2.287039890729584E-4,5.072742867310026E-4
0.5,0,7.2,5.021336845251985E-8,2.527408654696622E-4,5.501744053137169E-4
0.5,0,7.300000000000001,5.309495802502767E-8,2.7930215251837834E-4,5.945760240341444E-4
0.5,0,7.4,5.605588153734164E-8,3.086525551564237E-4,6.404791428922874E-4
0.5,0,7.5,5.9096138989461775E-8,3.4108444299473303E-4,6.878837618881427E-4
0.5,0,7.6000000000000005,6.221573038138809E-8,3.769207212676154E-4,7.367898810217151E-4
0.5,0,7.7,6.541465571312056E-8,4.165179952131947E-4,7.871975002930014E-4
0.5,0,7.800000000000001,6.869291498465919E-8,4.6027005687118466E-4,8.39106619702002E-4
0.5,0,7.9,7.205050819600401E-8,5.086117259219388E-4,8.925172392487154E-4
0.5,0,8,7.548743534715497E-8,5.620230790156205E-4,9.474293589331444E-4
0.5,0,8.1,7.901982235580686E-8,6.21034105053065E-4,0.0010076382760629055
0.5,0,8.200000000000001,8.28086538892876E-8,6.862298270766915E-4,0.0011110323568096839
0.5,0,8.3,8.669818468694367E-8,7.582559348013151E-4,0.0012209563496946303
0.5,0,8.4,9.068841474877525E-8,8.378249753447461E-4,0.001337410254717749
0.5,0,8.5,9.477934407478223E-8,9.257231533811E-4,0.0014603940718790392
0.5,0,8.6,9.897097266496463E-8,0.0010228177956993158,0.001589907801178499
0.5,0,8.700000000000001,1.0326330051932262E-7,0.0011300655389538997,0.0017259514426161355
0.5,0,8.8,1.0765632763785594E-7,0.0012485213031753672,0.0018685249961919428
0.5,0,8.9,1.1215005402056473E-7,0.0013793481172723388,0.002017628461905919
0.5,0,9,1.1674447966744893E-7,0.0015238278661860415,0.0021732618397580688
0.5,0,9.1,1.2143960457850863E-7,0.0016833730323976323,0.0023354251297483916
0.5,0,9.200000000000001,1.2636427470420183E-7,0.0018595395069432642,0.0025119616797433693
0.5,0,9.3,1.3238881267161543E-7,0.0020540405467148926,0.0027558513707252883
0.5,0,9.4,1.386987490258419E-7,0.002268761955308171,0.003017514318819186
0.5,0,9.5,1.4529408376688133E-7,0.002505778563639418,0.0032969505240250914
0.5,0,9.600000000000001,1.5217481689473365E-7,0.002767372083520313,0.003594159986343003
0.5,0,9.700000000000001,1.5934094840939868E-7,0.0030560504017728327,0.003909142705772894
0.5,0,9.8,1.6679247831087672E-7,0.0033745683735843745,0.004241898682314787
0.5,0,9.9,1.7458039268921913E-7,0.0037259501607912484,0.004601826592919114
0.5,0,10,1.8314154458933072E-7,0.004113513142612197,0.005069455080588831
0.5,0,10.100000000000001,1.9211895430254044E-7,0.004540893401806365,0.005578979198204596
0.5,0,10.200000000000001,2.0151262182884798E-7,0.005012072756845503,0.006130398945766411
0.5,0,10.3,2.1132254716825342E-7,0.005531407268752709,0.006723714323274245
0.5,0,10.4,2.2154873032075687E-7,0.006103657097761349,0.00735892533072813
0.5,0,10.5,2.3219117128635813E-7,0.006734017517563953,0.008036031968128065
0.5,0,10.600000000000001,2.4329305282588736E-7,0.007428150810984577,0.008766325390170013
0.5,0,10.700000000000001,2.553043480309148E-7,0.008192218667401467,0.009667461709810874
0.5,0,10.8,2.6786267951070813E-7,0.0090329145758019,0.010644688782943034
0.5,0,10.9,2.809680472652672E-7,0.009957495554280039,0.01169800660956657
0.5,0,11,2.946204512945921E-7,0.010973812373150678,0.012827415189681408
0.5,0,11.100000000000001,3.088198915986832E-7,0.012090337210563169,0.014032914523287565
0.5,0,11.200000000000001,3.2358528987765553E-7,0.01331618742252394,0.01532048338589841
0.5,0,11.3,3.3947894826382865E-7,0.014661143809856154,0.016867794935805248
0.5,0,11.4,3.5608799176591506E-7,0.01613566141983844,0.01854439118705133
0.5,0,11.5,3.734124203839146E-7,0.017750870528333053,0.02035027213963673
0.5,0,11.600000000000001,3.9145223411782803E-7,0.019518565009394976,0.022285437793561406
0.5,0,11.700000000000001,4.102074329676545E-7,0.02145117481685778,0.024349888148825327
0.5,0,11.8,4.3024557040905905E-7,0.023561718783611404,0.026750650817031568
0.5,0,11.9,4.512592225819066E-7,0.025863733402288567,0.029375586184482782
0.5,0,12,4.7319678054236546E-7,0.028371172706428468,0.03220586875395837
0.5,0,12.100000000000001,4.960582442904365E-7,0.031098273854029797,0.03524149852545819
0.5,0,12.200000000000001,5.200522365431182E-7,0.03405938256775897,0.03855142437380978
0.5,0,12.3,5.457009246265499E-7,0.037268732264213025,0.04230822026471902
0.5,0,12.4,5.725774471550919E-7,0.04074017058124344,0.04637081041952452
0.5,0,12.5,6.006818041287438E-7,0.04448682717821238,0.050739194838226344
0.5,0,12.600000000000001,6.300976624230965E-7,0.04852071724855919,0.055443528164236984
0.5,0,12.700000000000001,6.615331811543215E-7,0.052852276273931666,0.06073904026573412
0.5,0,12.8,6.945207513974492E-7,0.05748982330435554,0.06645719873022272
0.5,0,12.9,7.290603731524792E-7,0.06243895261480948,0.07259800355770278
0.5,0,13,7.651520464194118E-7,0.0677018571028509,0.07916145474817442
0.5,0,13.100000000000001,8.038135582908769E-7,0.07327659136560209,0.08644687905828315
0.5,0,13.200000000000001,8.444738898860482E-7,0.07915628808589874,0.09428634231906721
0.5,0,13.3,8.870998907511387E-7,0.08532834813997034,0.10267009512626922
0.5,0,13.4,9.31691560886148E-7,0.0917736325627862,0.11159813747988961
0.5,0,13.5,9.793451188343637E-7,0.0984656928592313,0.12127772734880707
0.5,0,13.600000000000001,1.029732256105006E-6,0.10537008461720285,0.13164679266593105
0.5,0,13.700000000000001,1.0826363588960096E-6,0.11244381722652048,0.1426643790641584
0.5,0,13.8,1.138057427207376E-6,0.11963499877416961,0.1543304865434892
0.5,0,13.9,1.1966356878303187E-6,0.12688273871958858,0.16668268468101693
0.5,0,14,1.2586494746873332E-6,0.13411737049078878,0.17973730657604686
0.5,0,14.100000000000001,1.3239868411857227E-6,0.14126105044497653,0.1934877830156036
0.5,0,14.200000000000001,1.3927868200840486E-6,0.14822877768176929,0.2079422726741008
0.5,0,14.3,1.4655278576594722E-6,0.1549298604025161,0.22303416250294644
0.5,0,14.4,1.542741995746058E-6,0.1612698289810197,0.23868503252213236
0.5,0,14.5,1.6244185141958407E-6,0.16715276465028275,0.2549360314970206
0.5,0,14.600000000000001,1.7107997170847697E-6,0.17248397773542323,0.27177256775793196
0.5,0,14.700000000000001,1.802261481406266E-6,0.1771729336872781,0.289112680270846
0.5,0,14.8,1.8993917213915053E-6,0.1811362925893011,0.3067674640628468
0.5,0,14.9,2.002304551718541E-6,0.18430090248674214,0.32478698157539715
0.5,0,15,2.11130629558471E-6,0.18660657277601572,0.34312435220184434
0.5,0,15.100000000000001,2.226824862619447E-6,0.18800845407237549,0.36170430457096475
0.5,0,15.200000000000001,2.349991758374614E-6,0.18847886702242062,0.3802872757384975
0.5,0,15.3,2.480813560767288E-6,0.18800845407237549,0.39889637644088183
0.5,0,15.4,2.619718141958231E-6,0.1866065727760156,0.41745634405593096
0.5,0,15.5,2.767137122720095E-6,0.18430090248674214,0.4358917135316287
0.5,0,15.600000000000001,2.924738958855732E-6,0.18113629258930097,0.4540602291461336
0.5,0,15.700000000000001,3.0925094653660355E-6,0.17717293368727802,0.471910499927953
0.5,0,15.8,3.2710318837502796E-6,0.17248397773542307,0.48935887311237025
0.5,0,15.9,3.460889455507741E-6,0.16715276465028261,0.5063216959346643
0.5,0,16,3.66353969516086E-6,0.16126982898101963,0.5227762699959951
0.5,0,16.1,3.8796745591285635E-6,0.15492986040251594,0.5386465221421473
0.5,0,16.2,4.110079651530655E-6,0.14822877768176923,0.5538629083420411
0.5,0,16.3,4.355687223720181E-6,0.1412610504449763,0.5683661088182014
0.5,0,16.400000000000002,4.6183524681548415E-6,0.1341173704907885,0.5821927948498904
0.5,0,16.5,4.8995715855512975E-6,0.1268827387195885,0.5953402751132193
0.5,0,16.6,5.200534132356193E-6,0.11963499877416937,0.6077720228207529
0.5,0,16.7,5.52278836470358E-6,0.11244381722652032,0.6194879264682692
0.5,0,16.8,5.8679805997295715E-6,0.10537008461720253,0.6304764120322669
0.5,0,16.900000000000002,6.2378524224948955E-6,0.09846569285923112,0.6407300033428567
0.5,0,17,6.634235636886644E-6,0.09177363256278609,0.6502734508618866
0.5,0,17.1,7.05905890888527E-6,0.08532834813997016,0.659126721711908
0.5,0,17.2,7.514989726936287E-6,0.07915628808589865,0.6673190879281616
0.5,0,17.3,8.005740126628688E-6,0.07327659136560191,0.6748903039713618
0.5,0,17.400000000000002,8.533408609939827E-6,0.06770185710285077,0.681880369006297
0.5,0,17.5,9.100980536221939E-6,0.06243895261480938,0.6883391572737733
0.5,0,17.6,9.71174141420348E-6,0.05748982330435534,0.6943029376032017
0.5,0,17.7,1.0369721023272561E-5,0.052852276273931596,0.6997186907854761
0.5,0,17.8,1.1078354873317387E-5,0.04852071724855903,0.7046722099580263
0.5,0,17.900000000000002,1.1841579696898908E-5,0.04448682717821221,0.709201417982992
0.5,0,18,1.2663670135317815E-5,0.04074017058124341,0.713345343999549
0.5,0,18.1,1.3552888195027152E-5,0.037268732264212893,0.7171176952068383
0.5,0,18.2,1.4513195114820025E-5,0.034059382567758915,0.7205668769185444
0.5,0,18.3,1.5550523441005257E-5,0.03109827385402968,0.7237305721644925
0.5,0,18.400000000000002,1.667116333687711E-5,0.028371172706428378,0.7266474275306103
0.5,0,18.5,1.7883301336979066E-5,0.02586373340228853,0.7293111260544916
0.5,0,18.6,1.9194264399033103E-5,0.023561718783611324,0.731752643838994
0.5,0,18.7,2.06121141418423E-5,0.021451174816857734,0.7339926669310056
0.5,0,18.8,2.2145586128556503E-5,0.01951856500939493,0.7360434035301153
0.5,0,18.900000000000002,2.3807255101896842E-5,0.017750870528332997,0.7379225511765065
0.5,0,19,2.560814378362719E-5,0.016135661419838413,0.7396423253539209
0.5,0,19.1,2.7559028431673548E-5,0.014661143809856109,0.7412081745931253
0.5,0,19.200000000000003,2.9672186827787436E-5,0.01331618742252386,0.7426249443458166
0.5,0,19.3,3.197128382116674E-5,0.012090337210563129,0.7439059824638935
0.5,0,19.400000000000002,3.447510169572725E-5,0.010973812373150637,0.7450689447154538
0.5,0,19.5,3.7191844783141597E-5,0.00995749555428002,0.7461198919168145
0.5,0,19.6,4.013575691600615E-5,0.009032914575801873,0.7470694014590183
0.5,0,19.700000000000003,4.3338851921957E-5,0.008192218667401427,0.747925323922656
0.5,0,19.8,4.6845184517991804E-5,0.007428150810984553,0.7486936622106463
0.5,0,19.900000000000002,5.06577940248857E-5,0.0067340175175639345,0.7493867130493423
0.5,0,20,5.4797456454851805E-5,0.006103657097761341,0.7500140514650931
0.5,0,20.1,5.929650984722178E-5,0.005531407268752685,0.7505814568417692
0.5,0,20.200000000000003,6.422028729902591E-5,0.0050120727568454745,0.7510838767738801
0.5,0,20.3,6.957320220275753E-5,0.004540893401806351,0.7515362578937833
0.5,0,20.400000000000002,7.538338021564717E-5,0.004113513142612183,0.7519457624480848
0.5,0,20.5,8.168537175649161E-5,0.0037259501607912397,0.7523183608346744
0.5,0,20.6,8.859521392580723E-5,0.0033745683735843645,0.752644906968771
0.5,0,20.700000000000003,9.610938224153038E-5,0.0030560504017728162,0.7529384344709532
0.5,0,20.8,1.0426794297127424E-4,0.0027673720835203045,0.7532038905015545
0.5,0,20.900000000000002,1.1311096238265254E-4,0.0025057785636394066,0.7534462222209132
0.5,0,21,1.2279053117302783E-4,0.0022687619553081674,0.753657421333022
0.5,0,21.1,1.3331871989888971E-4,0.0020540405467148856,0.7538456726599838
0.5,0,21.200000000000003,1.4474496618107027E-4,0.0018595395069432542,0.7540148395792658
0.5,0,21.3,1.5712467207550698E-4,0.0016833730323976294,0.7541680956904157
0.5,0,21.400000000000002,1.7063002817938722E-4,0.0015238278661860352,0.7543016775010714
0.5,0,21.5,1.853241433187898E-4,0.0013793481172723373,0.7544183008383633
0.5,0,21.6,2.012581256894288E-4,0.0012485213031753631,0.7545213943517093
0.5,0,21.700000000000003,2.1850764451172364E-4,0.0011300655389538936,0.7546129277966755
0.5,0,21.8,2.3725808481204718E-4,0.0010228177956993142,0.754691418915703
0.5,0,21.900000000000002,2.576447165231444E-4,9.257231533810965E-4,0.7547569622337165
0.5,0,22,2.797196067331383E-4,8.378249753447441E-4,0.7548122701054841
0.5,0,22.1,3.035836725044214E-4,7.582559348013125E-4,0.7548585179080267
0.5,0,22.200000000000003,3.294883831520424E-4,6.862298270766872E-4,0.7548946678155803
0.5,0,22.3,3.577382061427606E-4,6.210341050530636E-4,0.7549189028997413
0.5,0,22.400000000000002,3.8835696417828183E-4,5.620230790156185E-4,0.7549335318679942
0.5,0,22.5,4.214949354330925E-4,5.086117259219382E-4,0.754939004461252
0.5,0,22.6,4.573023980816835E-4,4.6027005687118304E-4,0.7549357704204269
0.5,0,22.700000000000003,4.95929630298542E-4,4.1651799521319255E-4,0.7549242794864345
0.5,0,22.8,5.375269102581547E-4,3.769207212676146E-4,0.7549049814001836
0.5,0,22.900000000000002,5.822445161350135E-4,3.4108444299473157E-4,0.7548783259025899
0.5,0,23,6.303127295638621E-4,3.0865255515642287E-4,0.7548442748955416
0.5,0,23.1,6.824621725338172E-4,2.7930215251837737E-4,0.7547997393435211
0.5,0,23.200000000000003,7.38455019575853E-4,2.5274086546966105E-4,0.7547475355363564
0.5,0,23.3,7.984753013226322E-4,2.2870398907295767E-4,0.7546879074017897
0.5,0,23.400000000000002,8.627070484068242E-4,2.0695187901195446E-4,0.7546210988675535
0.5,0,23.5,9.313342914610878E-4,1.8726759017683104E-4,0.7545473538613873
0.5,0,23.6,0.0010045410611180944,1.6945473573185167E-4,0.7544669163110286
0.5,0,23.700000000000003,0.0010825113880105046,1.5333554644901263E-4,0.7543800301442123
0.5,0,23.8,0.0011654293027709816,1.3874911187729621E-4,0.7542869392886781
0.5,0,23.900000000000002,0.0012548252556942418,1.255497865577034E-4,0.75417920822532
0.5,0,24,0.0013503627392956131,1.1360574599914266E-4,0.7540604364351571
0.5,0,24.1,0.0014520304842942698,1.027976785086653E-4,0.7539321268109206
0.5,0,24.200000000000003,0.0015600747492887344,9.301760023056632E-5,0.7537941221392026
0.5,0,24.3,0.0016747417928775208,8.416778190109856E-5,0.7536462652065988
0.5,0,24.400000000000002,0.001796277873659164,7.615977687740186E-5,0.7534883987997038
0.5,0,24.5,0.0019249292502321767,6.891354095855906E-5,0.7533203657051112
0.5,0,24.6,0.00206094218119509,6.235663539089856E-5,0.7531420087094159
0.5,0,24.700000000000003,0.0022053629676165552,5.64235052457928E-5,0.7529473968054816
0.5,0,24.8,0.002358883401326575,5.105482608270231E-5,0.7527331574293756
0.5,0,24.900000000000002,0.0025211337855278815,4.619691246920776E-5,0.7525035786309574
0.5,0,25,0.00269242453127307,4.180118252883888E-5,0.7522580402176018
0.5,0,25.1,0.00287306604961476,3.782367323185402E-5,0.7519959219966887
0.5,0,25.200000000000003,0.0030633687516055546,3.4224601638559084E-5,0.7517166037755894
0.5,0,25.3,0.0032636430482980506,3.096796775365602E-5,0.7514194653616838
0.5,0,25.400000000000002,0.003474199350744869,2.802119505757055E-5,0.7511038865623476
0.5,0,25.5,0.003695351270617416,2.53548051504151E-5,0.7507676806358431
0.5,0,25.6,0.003927424882138153,2.2942123279610578E-5,0.7504025610205319
0.5,0,25.700000000000003,0.004170718965437036,2.0759011826346315E-5,0.7500136003015514
0.5,0,25.8,0.004425544693284645,1.878362910182128E-5,0.7495998054619295
0.5,0,25.900000000000002,0.004692213238451581,1.6996211054207454E-5,0.7491601834846909
0.5,0,26,0.004971035773708419,1.5378873713857415E-5,0.7486937413528622
0.5,0,26.1,0.005262323471825757,1.3915434409607712E-5,0.7481994860494705
0.5,0,26.200000000000003,0.00556638750557418,1.2591249975080225E-5,0.7476764245575418
0.5,0,26.3,0.0058835390477242604,1.1393070332430532E-5,0.747123563860102
0.5,0,26.400000000000002,0.0062111342666804105,1.0308905993676755E-5,0.7465349447675621
0.5,0,26.5,0.0065508450610414345,9.327908158033928E-6,0.7459118610952201
0.5,0,26.6,0.006903266304525223,8.440260208924505E-6,0.7452537966131728
0.5,0,26.700000000000003,0.007268580385074042,7.63707952775936E-6,0.7445595418689999
0.5,0,26.8,0.007646969690630174,6.91032864428634E-6,0.743827887410282
0.5,0,26.900000000000002,0.008038616609135909,6.25273483629945E-6,0.7430576237846004
0.5,0,27,0.008443703528533518,5.657717375697241E-6,0.7422475415395349
0.5,0,27.1,0.008862412836765303,5.119321694104577E-6,0.7413964312226637
0.5,0,27.200000000000003,0.009286727062332844,4.632159810279897E-6,0.7404923637651112
0.5,0,27.3,0.009714896531784511,4.19122135966499E-6,0.7395352637709586
0.5,0,27.400000000000002,0.010153043936440556,3.791457112477736E-6,0.7385340103739533
0.5,0,27.5,0.010601169276300953,3.4282109423933703E-6,0.7374886035740951
0.5,0,27.6,0.01105927255136572,3.097333385091776E-6,0.7363990433713843
0.5,0,27.700000000000003,0.011527353761634855,2.7951514936072473E-6,0.7352653297658205
0.5,0,27.8,0.012005412907108336,2.5184386936781375E-6,0.7340874627574042
0.5,0,27.900000000000002,0.012493449987786197,2.264384639096513E-6,0.7328654423461335
0.5,0,28,0.012988373115919449,2.030565067057894E-6,0.7315949084947843
0.5,0,28.1,0.013480273144071851,1.8149116535108636E-6,0.730261887781536
0.5,0,28.200000000000003,0.013978852739165284,1.6156818685068174E-6,0.7288800624589263
0.5,0,28.3,0.014484111901199737,1.4314288315496065E-6,0.7274494325269557
0.5,0,28.400000000000002,0.014996050630175246,1.2609711669452003E-6,0.7259699979856231
0.5,0,28.5,0.01551466892609176,1.1033628591514213E-6,0.7244417588349301
0.5,0,28.6,0.016039966788949332,9.578631081275625E-7,0.7228647150748757
0.5,0,28.700000000000003,0.016571944218747935,8.239061846841216E-7,0.7212388667054591
0.5,0,28.8,0.01711060121548756,7.010712858324541E-7,0.7195642137266822
0.5,0,28.900000000000002,0.017638282429793255,5.890523901344459E-7,0.7178287984095322
0.5,0,29,0.018166653122675066,4.876281130522204E-7,0.7160405214772996
0.5,0,29.1,0.01869745066860527,3.9663156229779304E-7,0.7142005596301846
0.5,0,29.200000000000003,0.019230675067583858,3.1592019318276694E-7,0.7123089128681859
0.5,0,29.3,0.019766326319610797,2.453456639680132E-7,0.710365581191305
0.5,0,29.400000000000002,0.020304404424686114,1.8472369121333295E-7,0.7083705645995405
0.5,0,29.5,0.020844909382809796,1.3380390512716717E-7,0.7063238630928932
0.5,0,29.6,0.021387841193981873,9.22397049162507E-8,0.7042254766713626
0.5,0,29.700000000000003,0.021914662276207666,5.955811413530394E-8,0.7020856031505419
0.5,0,29.8,0.022424911879582093,3.512963603671908E-8,0.6999044959962056
0.5,0,29.900000000000002,0.022930426508104867,1.8138108920221833E-8,0.6976756437612238
0.5,0,30,0.023431206161775936,7.55056148257439E-9,0.6953990464455979
0.5,0,30.1,0.02392725084059534,2.0870681672360407E-9,0.6930747040493259
0.5,0,30.200000000000003,0.024418560544563057,1.9060451405641018E-10,0.6907026165724098
0.5,0,30.3,0.024905135273679078,0,0.6882827840148479
0.5,0,30.400000000000002,0.025386975027943428,0,0.6858152063766432
0.5,0,30.5,0.02586407980735607,0,0.6832998836577906
0.5,0,30.6,0.02633644961191706,0,0.6807368158582937
0.5,0,30.700000000000003,0.026804084441626352,0,0.6781260029781532
0.5,0,30.8,0.02726698429648396,0,0.6754674450173676
0.5,0,30.900000000000002,0.027725149176489897,0,0.6727611419759365
0.5,0,31,0.028178579081644117,0,0.6700070938538604
0.5,0,31.1,0.028627274011946677,0,0.6672053006511388
0.5,0,31.200000000000003,0.029071233967397567,0,0.6643557623677738
0.5,0,31.3,0.029510458947996743,0,0.6614584790037618
0.5,0,31.400000000000002,0.029916595166335533,0,0.6585879267233952
0.5,0,31.5,0.03031298235872328,0,0.6556827996414742
0.5,0,31.6,0.030701216667390258,0,0.6527389052122423
0.5,0,31.700000000000003,0.031081298092336448,0,0.6497562434357054
0.5,0,31.8,0.031453226633561836,0,0.6467348143118605
0.5,0,31.900000000000002,0.03181700229106645,0,0.6436746178407081
0.5,0,32,0.03217262506485028,0,0.6405756540222474
0.5,0,32.1,0.032520094954913335,0,0.6374379228564797
0.5,0,32.2,0.03285941196125561,0,0.6342614243434038
0.5,0,32.300000000000004,0.033190576083877085,0,0.6310461584830208
0.5,0,32.4,0.03351358732277777,0,0.6277921252753292
0.5,0,32.5,0.03382844567795768,0,0.6244993247203314
0.5,0,32.6,0.03413515114941681,0,0.6211677568180255
0.5,0,32.7,0.034433703737155166,0,0.6177974215684123
0.5,0,32.800000000000004,0.03472410344117273,0,0.6143883189714903
0.5,0,32.9,0.03500635026146949,0,0.6109404490272616
0.5,0,33,0.03527367278571463,0,0.607493121318461
0.5,0,33.1,0.03551575833809779,0,0.6041062032646456
0.5,0,33.2,0.03574707661922357,0,0.6006956949754962
0.5,0,33.300000000000004,0.03596762762909195,0,0.5972615964510157
0.5,0,33.4,0.036177411367702916,0,0.5938039076912011
0.5,0,33.5,0.03637642783505651,0,0.5903226286960553
0.5,0,33.6,0.03656467703115271,0,0.5868177594655762
0.5,0,33.7,0.03674215895599153,0,0.5832892999997642
