% Model,LymphNode_2D_Model(1).mph
% Version,COMSOL 6.0.0.312
% Date,"Sep 6 2022, 13:09"
% Table,Accumulated Probe Table 2 - 
% p_diric_aff,lmda,Time (s),"Dependent variable c, Sink Flux","Dependent variable c, Source Flux","Dependent variable p (m^2), Total Concentration"
0.5,0,4.800000000000001,2.317330397214706E-10,2.2943612816641342E-5,3.890461892709579E-5
0.5,0,4.9,2.540435629111584E-10,2.535645133288556E-5,4.337114002029854E-5
0.5,0,5,2.773665227711338E-10,2.80230143576927E-5,4.807111678944891E-5
0.5,0,5.1000000000000005,3.0170191930139673E-10,3.096997837552281E-5,5.3004549234546945E-5
0.5,0,5.2,3.2704975250194647E-10,3.422682370017398E-5,5.8171437355592425E-5
0.5,0,5.300000000000001,3.534100223727832E-10,3.782612896627895E-5,6.357178115258549E-5
0.5,0,5.4,3.8078272891390815E-10,4.180389650646617E-5,6.92055806255263E-5
0.5,0,5.5,4.091678721253194E-10,4.619991184337162E-5,7.50728357744148E-5
0.5,0,5.6000000000000005,4.38565452007019E-10,5.105814086107406E-5,8.117354659925063E-5
0.5,0,5.7,4.689754685590046E-10,5.642716859026376E-5,8.750771310003426E-5
0.5,0,5.800000000000001,5.003979217812789E-10,6.236068394893283E-5,9.407533527676537E-5
0.5,0,5.9,5.328328116738387E-10,6.891801522931089E-5,1.0087641312944419E-4
0.5,0,6,5.662801382366866E-10,7.616472161623573E-5,1.0791094665807058E-4
0.5,0,6.1000000000000005,4.590819920393791E-10,8.417324656652692E-5,1.2360380389944461E-4
0.5,0,6.2,3.311027579845993E-10,9.302363947803992E-5,1.408262503608895E-4
0.5,0,6.300000000000001,1.8234243607234568E-10,1.0280435273610915E-4,1.5957828604240508E-4
0.5,0,6.4,1.2801026302620311E-11,1.1361312194963798E-4,1.7985991094399093E-4
0.5,0,6.5,-1.7752147132457844E-10,1.2555793798527635E-4,2.0167112506564767E-4
0.5,0,6.6000000000000005,-3.8862505680925155E-10,1.3875812028238624E-4,2.2501192840737548E-4
0.5,0,6.7,-6.205097301513961E-10,1.533455018908776E-4,2.4988232096917316E-4
0.5,0,6.800000000000001,-8.731754913510159E-10,1.6946573772590566E-4,2.762823027510425E-4
0.5,0,6.9,-1.146622340408105E-9,1.8727974868573742E-4,3.0421187375298173E-4
0.5,0,7,-1.4408502773226668E-9,2.0696531554019617E-4,3.336710339749922E-4
0.5,0,7.1000000000000005,-1.7558593020947052E-9,2.287188378756014E-4,3.6465978341707295E-4
0.5,0,7.2,-2.0916494147242183E-9,2.5275727488712065E-4,3.9717812207922556E-4
0.5,0,7.300000000000001,-2.448220615211201E-9,2.7932028645017933E-4,4.312260499614466E-4
0.5,0,7.4,-2.8255729035556527E-9,3.0867259468828886E-4,4.668035670637405E-4
0.5,0,7.5,-3.223706279757583E-9,3.4110658819473184E-4,5.03910673386104E-4
0.5,0,7.6000000000000005,-3.6426207438169922E-9,3.769451931687168E-4,5.425473689285386E-4
0.5,0,7.7,-4.083330201996614E-9,4.165450380012685E-4,5.928617267208514E-4
0.5,0,7.800000000000001,-4.546110787171281E-9,4.602999402993864E-4,6.576175294544439E-4
0.5,0,7.9,-5.0299218272984815E-9,5.086447479744651E-4,7.263988084390691E-4
0.5,0,8,-5.534763322378189E-9,5.620595688460548E-4,7.992055636747278E-4
0.5,0,8.1,-6.060635272410444E-9,6.210744262249774E-4,8.760377951614222E-4
0.5,0,8.200000000000001,-6.607537677395196E-9,6.862743811367726E-4,9.568955028991513E-4
0.5,0,8.3,-7.175470537332486E-9,7.583051652182145E-4,0.0010417786868879152
0.5,0,8.4,-7.764433852222301E-9,8.378793718498462E-4,0.0011306873471277133
0.5,0,8.5,-8.374427622064636E-9,9.257832567507967E-4,0.0012236214836185446
0.5,0,8.6,-9.005451846859494E-9,0.0010228842030219406,0.0013205810963604107
0.5,0,8.700000000000001,-9.724701141731947E-9,0.0011301389094282397,0.0014421172604288939
0.5,0,8.8,-1.0583771344134381E-8,0.0012486023644917947,0.0016040102571322217
0.5,0,8.9,-1.149516089897568E-8,0.001379437672631877,0.0017794982540741404
0.5,0,9,-1.2458869806255865E-8,0.0015239268020171928,0.001968581251254661
0.5,0,9.1,-1.3474898065974894E-8,0.0016834823268355378,0.0021712592486737687
0.5,0,9.200000000000001,-1.4543245678132828E-8,0.0018596602391406222,0.002387532246331476
0.5,0,9.3,-1.5663912642729655E-8,0.0020541739070590757,0.0026174002442277723
0.5,0,9.4,-1.6836898959765285E-8,0.0022689092566239664,0.0028608632423626685
0.5,0,9.5,-1.8062204629239838E-8,0.0025059412534617896,0.003117921240736148
0.5,0,9.600000000000001,-1.933982965115329E-8,0.002767551757526326,0.0033885742393482293
0.5,0,9.700000000000001,-2.0609945251090277E-8,0.0030562488184662454,0.0036931412774911317
0.5,0,9.8,-2.1794417572476366E-8,0.0033747874703302923,0.004058158163683533
0.5,0,9.9,-2.2997546540521674E-8,0.003726192071301068,0.0044482025731455
0.5,0,10,-2.4219332155226232E-8,0.004113780215981016,0.004863274505877074
0.5,0,10.100000000000001,-2.5459774416590032E-8,0.004541188223205063,0.005303373961878252
0.5,0,10.200000000000001,-2.6721188574461763E-8,0.0050123981699679385,0.005778903860594428
0.5,0,10.3,-2.801833939819361E-8,0.005531766400113751,0.006356205511275602
0.5,0,10.4,-2.9340127134889306E-8,0.00610405338293334,0.0069854053180716654
0.5,0,10.5,-3.0686551784548744E-8,0.006734454729426846,0.007666503280982631
0.5,0,10.600000000000001,-3.2057613347172124E-8,0.007428633090046879,0.008399499400008491
0.5,0,10.700000000000001,-3.345331182275929E-8,0.00819275055422466,0.009184393675149262
0.5,0,10.8,-3.491043960729617E-8,0.009033501045527989,0.010116042345170691
0.5,0,10.9,-3.640650401663794E-8,0.009958142053219134,0.011136455943484627
0.5,0,11,-3.793983093786797E-8,0.010974524857330912,0.012241318359376143
0.5,0,11.100000000000001,-3.951042037098636E-8,0.012091122186076076,0.01343062959284527
0.5,0,11.200000000000001,-4.112160848848607E-8,0.013317051987413226,0.014733748819614964
0.5,0,11.3,-4.2782162687971175E-8,0.014662095697192415,0.016227831392838586
0.5,0,11.4,-4.448494390065398E-8,0.016136709041495185,0.01785005167161372
0.5,0,11.5,-4.6229952126534105E-8,0.017752023018826488,0.019600409655940492
0.5,0,11.600000000000001,-4.801659028839581E-8,0.019519832268968692,0.021487842408426126
0.5,0,11.700000000000001,-4.983411059986101E-8,0.02145256755278077,0.023673222990624597
0.5,0,11.8,-5.168938028671048E-8,0.023563248548411603,0.02605376264242399
0.5,0,11.9,-5.358239934894426E-8,0.025865412627362208,0.02862946136382433
0.5,0,12,-5.551316778656232E-8,0.028373014729149507,0.03140031915482569
0.5,0,12.100000000000001,-5.7461220363243096E-8,0.031100292936131785,0.034513948843265356
0.5,0,12.200000000000001,-5.943472262424007E-8,0.03406159390238388,0.03791145351699534
0.5,0,12.3,-6.143649874002717E-8,0.03727115196861951,0.04157246283758419
0.5,0,12.4,-6.346311391762519E-8,0.04074281567176003,0.04551111738533706
0.5,0,12.5,-6.545400427277219E-8,0.04448971552362192,0.04997675051866092
0.5,0,12.600000000000001,-6.744574691718042E-8,0.048523867497741256,0.054818779192640825
0.5,0,12.700000000000001,-6.943834185084999E-8,0.05285570775329853,0.06003720340727641
0.5,0,12.8,-7.14126036539905E-8,0.05749355588044084,0.06568895092801713
0.5,0,12.9,-7.331580975109215E-8,0.062443006517359935,0.0719304623459634
0.5,0,13,-7.518576210536609E-8,0.06770625270398911,0.07864957012354183
0.5,0,13.100000000000001,-7.702246071681168E-8,0.07328134891114356,0.08584627426075261
0.5,0,13.200000000000001,-7.876540676009609E-8,0.0791614273757926,0.09363495719328135
0.5,0,13.3,-8.03686515623111E-8,0.08533388815615685,0.10210249203138792
0.5,0,13.4,-8.188072818230913E-8,0.09177959104459174,0.11115711948136285
0.5,0,13.5,-8.330163662009064E-8,0.09847208582879124,0.12079883954320601
0.5,0,13.600000000000001,-8.456706916789406E-8,0.10537692586031921,0.1310988020371036
0.5,0,13.700000000000001,-8.565595222002027E-8,0.11245111773779341,0.14208032272579035
0.5,0,13.8,-8.657226294400804E-8,0.1196427661790723,0.15373900128518278
0.5,0,13.9,-8.730116960557785E-8,0.1268909766902234,0.16609124749357607
0.5,0,14,-8.770509973479299E-8,0.13412607817609623,0.17910716908682306
0.5,0,14.100000000000001,-8.778860973989607E-8,0.14127022193983185,0.19281048971984785
0.5,0,14.200000000000001,-8.752485333547638E-8,0.14823840156229154,0.20721308686752185
0.5,0,14.3,-8.687597050945002E-8,0.15493991935658125,0.22230713182820758
0.5,0,14.4,-8.577932589835615E-8,0.16128029956298248,0.23793732025859304
0.5,0,14.5,-8.420815145643891E-8,0.16716361718688935,0.25416184854894913
0.5,0,14.600000000000001,-8.212288723182314E-8,0.1724951764056119,0.27096276908115235
0.5,0,14.700000000000001,-7.94316289229951E-8,0.1771844367919536,0.28826749481375463
0.5,0,14.8,-7.596024155642333E-8,0.1811480530184525,0.30591760257343703
0.5,0,14.9,-7.170908050219773E-8,0.18431286838090527,0.32393681017853554
0.5,0,15,-6.660989513572491E-8,0.1866186883677999,0.3422772213761097
0.5,0,15.100000000000001,-6.054032752095019E-8,0.18802066068250528,0.36080296877203
0.5,0,15.200000000000001,-5.338301203739199E-8,0.18849110417451437,0.3793863017993811
0.5,0,15.3,-4.508305413440382E-8,0.18802066068250528,0.39800103936783277
0.5,0,15.4,-3.555536013044238E-8,0.18661868836779988,0.41657190070097067
0.5,0,15.5,-2.4492078156152304E-8,0.18431286838090527,0.43498023623567494
0.5,0,15.600000000000001,-1.177106070631938E-8,0.1811480530184523,0.4531435511874144
0.5,0,15.700000000000001,2.6906879264723663E-9,0.17718443679195345,0.47098697323430666
0.5,0,15.8,1.9024719365451554E-8,0.17249517640561177,0.4884261767042861
0.5,0,15.9,3.750431985184325E-8,0.1671636171868892,0.5054160576911534
0.5,0,16,5.825630746423242E-8,0.16128029956298232,0.5218709806242291
0.5,0,16.1,8.145945145585457E-8,0.154939919356581,0.5377196862146315
0.5,0,16.2,1.0733859425231791E-7,0.1482384015622914,0.5529060573448557
0.5,0,16.3,1.3634184500640877E-7,0.14127022193983155,0.5674499951133657
0.5,0,16.400000000000002,1.6866025301478027E-7,0.13412607817609593,0.5812828876684383
0.5,0,16.5,2.0460222595348761E-7,0.12689097669022334,0.5943758635071922
0.5,0,16.6,2.4453838543203467E-7,0.11964276617907203,0.6067241620923616
0.5,0,16.7,2.8891624328012396E-7,0.11245111773779332,0.6183533058144999
0.5,0,16.8,3.3810905593804766E-7,0.10537692586031898,0.6292555372525829
0.5,0,16.900000000000002,3.9255608742725523E-7,0.09847208582879109,0.639448805330919
0.5,0,17,4.528054423069327E-7,0.0917795910445916,0.648944978372555
0.5,0,17.1,5.194285183709718E-7,0.08533388815615663,0.6577658670760936
0.5,0,17.2,5.9296338736443E-7,0.07916142737579251,0.6659538292856371
0.5,0,17.3,6.740156709456104E-7,0.07328134891114337,0.6735528759620452
0.5,0,17.400000000000002,7.634279072945921E-7,0.06770625270398893,0.6805568804363465
0.5,0,17.5,8.619305617005382E-7,0.062443006517359824,0.6870095357098766
0.5,0,17.6,9.702923503987571E-7,0.05749355588044064,0.6929612988074636
0.5,0,17.7,1.089365333904573E-6,0.052855707753298474,0.6984573524770257
0.5,0,17.8,1.220435995005563E-6,0.048523867497741124,0.7034802228528119
0.5,0,17.900000000000002,1.3644122272516626E-6,0.044489715523621756,0.708090185491498
0.5,0,18,1.5224163984489743E-6,0.04074281567175996,0.712322844073954
0.5,0,18.1,1.695734680028801E-6,0.03727115196861936,0.7162080409622583
0.5,0,18.2,1.8860974068241789E-6,0.03406159390238383,0.7197505742865888
0.5,0,18.3,2.0948117067912403E-6,0.031100292936131698,0.7229898549542408
0.5,0,18.400000000000002,2.3234615876430936E-6,0.028373014729149403,0.7259517552710741
0.5,0,18.5,2.5739304627237505E-6,0.025865412627362184,0.7286579171040418
0.5,0,18.6,2.8484310189661353E-6,0.023563248548411523,0.7311252659879129
0.5,0,18.7,3.1489691073222085E-6,0.02145256755278074,0.7333747325796472
0.5,0,18.8,3.4778650763089503E-6,0.019519832268968636,0.7354227715810433
0.5,0,18.900000000000002,3.8378596554311914E-6,0.017752023018826432,0.737288215121695
0.5,0,19,4.23187284092113E-6,0.01613670904149516,0.7389872780807736
0.5,0,19.1,4.662936348306538E-6,0.014662095697192373,0.7405319347770759
0.5,0,19.200000000000003,5.134416480828675E-6,0.013317051987413158,0.7419339367069495
0.5,0,19.3,5.6501467690654986E-6,0.012091122186076029,0.7432083703370708
0.5,0,19.400000000000002,6.214130005279315E-6,0.010974524857330862,0.7443654138093533
0.5,0,19.5,6.83071945985889E-6,0.009958142053219116,0.7454146851965522
0.5,0,19.6,7.504701676342225E-6,0.009033501045527957,0.7463655396081704
0.5,0,19.700000000000003,8.2420906290102E-6,0.008192750554224618,0.7472288862139763
0.5,0,19.8,9.048083780692552E-6,0.007428633090046853,0.7480113851006965
0.5,0,19.900000000000002,9.928643605336229E-6,0.0067344547294268175,0.7487199830911436
0.5,0,20,1.08911954285064E-5,0.006104053382933334,0.7493619671504894
0.5,0,20.1,1.1946395888128988E-5,0.005531766400113728,0.7499469300388402
0.5,0,20.200000000000003,1.3101249630449653E-5,0.005012398169967917,0.7504791194858969
0.5,0,20.3,1.4364909702474557E-5,0.004541188223205045,0.7509638853548771
0.5,0,20.400000000000002,1.5747121751325422E-5,0.004113780215981,0.7514059503626577
0.5,0,20.5,1.7258224024239334E-5,0.0037261920713010607,0.7518094100797748
0.5,0,20.6,1.890914736856918E-5,0.003374787470330281,0.752177732930427
0.5,0,20.700000000000003,2.0711415231783133E-5,0.0030562488184662307,0.7525137601924737
0.5,0,20.8,2.2685702475294867E-5,0.0027675517575263173,0.7528233489857067
0.5,0,20.900000000000002,2.4845334454696045E-5,0.00250594125346178,0.7531083487919182
0.5,0,21,2.720287688153805E-5,0.0022689092566239616,0.7533694063750284
0.5,0,21.1,2.9774139139141167E-5,0.0020541739070590688,0.7536076697593265
0.5,0,21.200000000000003,3.25757014491962E-5,0.0018596602391406129,0.7538237356884036
0.5,0,21.3,3.5624914871764924E-5,0.0016834823268355354,0.7540176496251401
0.5,0,21.400000000000002,3.893990130528023E-5,0.0015239268020171876,0.7541889057517308
0.5,0,21.5,4.254620064305577E-5,0.0013794376726318745,0.7543399299495677
0.5,0,21.6,4.650922191245903E-5,0.0012486023644917904,0.7544930835609953
0.5,0,21.700000000000003,5.082498047349501E-5,0.0011301389094282325,0.7546334118200057
0.5,0,21.8,5.5520486952747E-5,0.0010228842030219386,0.7547612456886823
0.5,0,21.900000000000002,6.062400400308415E-5,9.257832567507936E-4,0.7548766169814485
0.5,0,22,6.616504630365996E-5,8.37879371849845E-4,0.7549792583650851
0.5,0,22.1,7.217438055991384E-5,7.583051652182121E-4,0.7550686033587174
0.5,0,22.200000000000003,7.868402550356963E-5,6.862743811367688E-4,0.7551437863338154
0.5,0,22.3,8.577394745129367E-5,6.21074426224976E-4,0.755214436776395
0.5,0,22.400000000000002,9.349867746556435E-5,5.620595688460533E-4,0.7552837159262817
0.5,0,22.5,1.0187453375919949E-4,5.086447479744639E-4,0.7553453630761618
0.5,0,22.6,1.1094738600277723E-4,4.602999402993849E-4,0.7553993601384714
0.5,0,22.700000000000003,1.2076501407555858E-4,4.165450380012666E-4,0.7554455420250864
0.5,0,22.8,1.3137710806548827E-4,3.769451931687158E-4,0.7554835966473162
0.5,0,22.900000000000002,1.4283526826919707E-4,3.411065881947307E-4,0.755513064915913
0.5,0,23,1.5519300519199704E-4,3.086725946882885E-4,0.7555333407410659
0.5,0,23.1,1.6862122715235005E-4,2.7932028645017836E-4,0.7555557051058505
0.5,0,23.200000000000003,1.8311711161967021E-4,2.5275727488711973E-4,0.7555729897914428
0.5,0,23.3,1.9875026599356255E-4,2.2871883787560068E-4,0.7555852278952898
0.5,0,23.400000000000002,2.155936127755904E-4,2.0696531554019552E-4,0.7555924519073789
0.5,0,23.5,2.33722834043981E-4,1.8727974868573715E-4,0.7555946358232324
0.5,0,23.6,2.5321637145362926E-4,1.6946573772590504E-4,0.7555916951439036
0.5,0,23.700000000000003,2.7415542623609145E-4,1.5334550189087697E-4,0.7555834868759772
0.5,0,23.8,2.96660138731135E-4,1.387581202823856E-4,0.7555711468078102
0.5,0,23.900000000000002,3.2086213112810414E-4,1.255579379852759E-4,0.755556074627966
0.5,0,24,3.468202040149361E-4,1.136131219496378E-4,0.7555368178814992
0.5,0,24.1,3.7463618557883043E-4,1.028043527361088E-4,0.7555133540149879
0.5,0,24.200000000000003,4.044153854993982E-4,9.302363947803967E-5,0.7554856286641588
0.5,0,24.3,4.3626659494865646E-4,8.417324656652659E-5,0.7554535556538915
0.5,0,24.400000000000002,4.7030208659104024E-4,7.616472161623551E-5,0.755417016998214
0.5,0,24.5,5.06637614583389E-4,6.891801522931075E-5,0.755375862900296
0.5,0,24.6,5.454092430448971E-4,6.236068394893265E-5,0.7553303311973957
0.5,0,24.700000000000003,5.867363200314621E-4,5.6427168590263535E-5,0.755280124497457
0.5,0,24.8,6.307455667831465E-4,5.105814086107388E-5,0.755225010596914
0.5,0,24.900000000000002,6.775700354651336E-4,4.619991184337146E-5,0.7551647965026614
0.5,0,25,7.273466969044418E-4,4.1803896506466095E-5,0.755099268307071
0.5,0,25.1,7.802164648852525E-4,3.782612896627882E-5,0.7550281917935432
0.5,0,25.200000000000003,8.363242204442255E-4,3.422682370017385E-5,0.7549513130420644
0.5,0,25.3,8.957934655645025E-4,3.0969978375522696E-5,0.754868340227369
0.5,0,25.400000000000002,9.58696252296142E-4,2.8023014357692606E-5,0.7547789219147502
0.5,0,25.5,0.0010252275382417431,2.5356451332885523E-5,0.7546827768984359
0.5,0,25.6,0.001095530857877195,2.2943612816641264E-5,0.7545795655581704
0.5,0,25.700000000000003,0.0011697514748783481,2.07603596229935E-5,0.7544689298489164
0.5,0,25.8,0.0012480362709472643,1.8784848645050848E-5,0.7543504938059905
0.5,0,25.900000000000002,0.0013305336346384471,1.699731454778728E-5,0.7542238640501886
0.5,0,26,0.0014173933501850828,1.537987220042327E-5,0.7540886302929182
0.5,0,26.1,0.0015086609582001735,1.3916337881121592E-5,0.7539443964967226
0.5,0,26.200000000000003,0.0016044731552908224,1.2592067472783985E-5,0.7537907245855008
0.5,0,26.3,0.0017049966531136208,1.1393810037293346E-5,0.7536271526784765
0.5,0,26.400000000000002,0.0018103593363297268,1.0309575308240033E-5,0.7534532155613121
0.5,0,26.5,0.0019206864732990148,9.328513780471351E-6,0.7532684346399129
0.5,0,26.6,0.00203610041118869,8.440808200057524E-6,0.7530723185018298
0.5,0,26.700000000000003,0.002156720271081826,7.637575371697782E-6,0.7528643634776693
0.5,0,26.8,0.0022826458538390795,6.910777303300346E-6,0.7526440612891172
0.5,0,26.900000000000002,0.002413831895430494,6.253140800471474E-6,0.7524109559109645
0.5,0,27,0.0025504576935806707,5.658084707850306E-6,0.752164478097651
0.5,0,27.1,0.0026926000843198288,5.119654070456253E-6,0.7519040925844207
0.5,0,27.200000000000003,0.0028403275536727623,4.632460557228447E-6,0.7516292562721324
0.5,0,27.3,0.0029936997242776707,4.191493478306446E-6,0.7513394188822204
0.5,0,27.400000000000002,0.0031527668420050373,3.791703276082578E-6,0.7510340236116885
0.5,0,27.5,0.003317569262576429,3.4284335219290757E-6,0.7507125077880824
0.5,0,27.6,0.0034881369381833762,3.0975344821182893E-6,0.7503743035244734
0.5,0,27.700000000000003,0.003664488904106187,2.7953329712152836E-6,0.7500188383744324
0.5,0,27.8,0.0038466327653328236,2.5186022054703123E-6,0.7496455359870192
0.5,0,27.900000000000002,0.004034564183177714,2.264531656211299E-6,0.7492538167617488
0.5,0,28,0.004228266361900606,2.0306969032364253E-6,0.7488430985035844
0.5,0,28.1,0.004427709535325446,1.8150294882065617E-6,0.7484127970779058
0.5,0,28.200000000000003,0.004632850453459122,1.6157867680378504E-6,0.7479623270655015
0.5,0,28.3,0.004843631869110451,1.431521768294186E-6,0.7474911024175336
0.5,0,28.400000000000002,0.005060651636950635,1.2610530365797095E-6,0.7469988161109061
0.5,0,28.5,0.005283417339088245,1.1034344959313718E-6,0.7464847137903268
0.5,0,28.6,0.005511844742368133,9.579252982113873E-7,0.7459482189836586
0.5,0,28.700000000000003,0.0057458623440695845,8.239596774998012E-7,0.7453887692009956
0.5,0,28.8,0.005985386450101493,7.011168034869742E-7,0.7448058064196585
0.5,0,28.900000000000002,0.006230320842517016,5.890906348660875E-7,0.7441987778145366
0.5,0,29,0.006480556447028132,4.876597727256835E-7,0.7435671364884443
0.5,0,29.1,0.006735971000520396,3.9665731394215395E-7,0.7429103422024702
0.5,0,29.200000000000003,0.006996428718567514,3.159407045722645E-7,0.7422278621063322
0.5,0,29.3,0.007261779962946004,2.453615932456716E-7,0.7415191714687225
0.5,0,29.400000000000002,0.007531860909149869,1.8473568455741686E-7,0.7407837544076691
0.5,0,29.5,0.0078064932139051985,1.33812592460467E-7,0.7400211046208763
0.5,0,29.6,0.008085483682684866,9.224569365820346E-8,0.7392307261160825
0.5,0,29.700000000000003,0.008368623937223135,5.956198099694534E-8,0.7384121339414159
0.5,0,29.8,0.008655690083030305,3.513191685846839E-8,0.7375648549157343
0.5,0,29.900000000000002,0.008947161615274642,1.8139286552499957E-8,0.7366896875562828
0.5,0,30,0.009242478104471865,7.551051709254534E-9,0.7357856513060886
0.5,0,30.1,0.009541257065985492,2.0872036719268134E-9,0.7348521200157333
0.5,0,30.200000000000003,0.009843252705516663,1.9061688921796092E-10,0.7338887510299882
0.5,0,30.3,0.010148205494589573,0,0.7328952231464974
0.5,0,30.400000000000002,0.010455841958647752,0,0.7318712375572131
0.5,0,30.5,0.010765874465149722,0,0.7308165187898752
0.5,0,30.6,0.011078001011665289,0,0.7297308156494554
0.5,0,30.700000000000003,0.011391905013971273,0,0.7286139021596219
0.5,0,30.8,0.011707255094147804,0,0.7274655785041929
0.5,0,30.900000000000002,0.01202370486867402,0,0.7262856719685965
0.5,0,31,0.01234089273652429,0,0.7250740378813323
0.5,0,31.1,0.012658441667264087,0,0.7238305605554192
0.5,0,31.200000000000003,0.012975958989146046,0,0.7225551542298675
0.5,0,31.3,0.01329303617720592,0,0.7212477640111203
0.5,0,31.400000000000002,0.013612306746825805,0,0.7199079053893097
0.5,0,31.5,0.01393300295407763,0,0.7185356373512685
0.5,0,31.6,0.014253436052394203,0,0.7171311890540689
0.5,0,31.700000000000003,0.01457333247532742,0,0.7156946082373082
0.5,0,31.8,0.014892416343377552,0,0.7142259760124311
0.5,0,31.900000000000002,0.01521040971640915,0,0.7127254077341203
0.5,0,32,0.015527032846067072,0,0.7111930538716956
0.5,0,32.1,0.015842004428192523,0,0.70962910088052
0.5,0,32.2,0.016155041855238847,0,0.7080337720733916
0.5,0,32.300000000000004,0.016465861468687677,0,0.706407328491944
0.5,0,32.4,0.016774178811464653,0,0.7047500697780438
0.5,0,32.5,0.01707970888035569,0,0.7030623350451917
0.5,0,32.6,0.017382166378422822,0,0.701344503749915
0.5,0,32.7,0.01768126596742004,0,0.6995969965631766
